Id,Probability
1,0.07636413328012706
2,0.038121824935702445
3,0.013594026096966461
4,0.07077238600694337
5,0.11222037510388265
6,0.029197218072348506
7,0.06377017847071102
8,0.04534401997110848
9,0.005361546589912581
10,0.35085096324449905
11,0.015192550671824718
12,0.020043798283544825
13,0.010142006375776717
14,0.03924431109865185
15,0.042219429210439446
16,0.015257558770494674
17,0.031135412922010924
18,0.016175860607526585
19,0.21670628242545575
20,0.08430948162730839
21,0.010841335065920353
22,0.01138933574400517
23,0.007542198686935139
24,0.5359342378904991
25,0.0689694847655426
26,0.01599848652019586
27,0.10092849780370212
28,0.010172777758920488
29,0.05934197202536047
30,0.022906544802355922
31,0.07048009204035768
32,0.009030900640931787
33,0.012624356211002021
34,0.07227353684763839
35,0.35634525576353476
36,0.05099049762589202
37,0.03044724801221943
38,0.013553163458249593
39,0.01505149521361125
40,0.059409779170431914
41,0.26608560812400595
42,0.26189607671804416
43,0.09608420596002228
44,0.008699695723060025
45,0.04829795604177257
46,0.005106843204230504
47,0.005090279702876505
48,0.016119890787914627
49,0.01744530493427875
50,0.031667841233281264
51,0.01495732361769262
52,0.015503282292684533
53,0.011643713934862519
54,0.06543005688597563
55,0.01973383129252648
56,0.08304193290942907
57,0.007228192391170701
58,0.14197450202491654
59,0.0887422291188166
60,0.08566114750389957
61,0.021048689638113915
62,0.011360019918574564
63,0.019767152606491013
64,0.010726105564944844
65,0.01917504802569953
66,0.017648258183342102
67,0.016409834571382377
68,0.13490181320418956
69,0.008123563910767441
70,0.6437833847795206
71,0.020873550877879968
72,0.11359281215375844
73,0.008131142527066875
74,0.17886053363385337
75,0.014344640906129509
76,0.040505756899415477
77,0.0638654663992527
78,0.03116995615354434
79,0.017330164940197436
80,0.018260622606638337
81,0.01419108139435735
82,0.014493481926032772
83,0.020545032557049377
84,0.007859339337111783
85,0.017533958866502095
86,0.017455084293571344
87,0.06323681983435638
88,0.013290510371657835
89,0.02447458640208625
90,0.021701837651613126
91,0.04744882683264861
92,0.01568689324306476
93,0.015141183727261719
94,0.01673160760857286
95,0.0073725913494621246
96,0.23070498257084274
97,0.028240768647642286
98,0.0838942585940408
99,0.014407965275029765
100,0.01732166147724951
101,0.06689965238072919
102,0.08826191621383904
103,0.008323797426018801
104,0.0705058543601906
105,0.059036073876246
106,0.021371128231935887
107,0.364577749137323
108,0.017379132063372625
109,0.009399020719122629
110,0.01987815810272099
111,0.020112784118326975
112,0.024465267229635823
113,0.02211613982713343
114,0.519060885580975
115,0.09359018941334597
116,0.012616368350737888
117,0.005451543484511731
118,0.0872602511105606
119,0.014220724538265027
120,0.011390106756700151
121,0.009549107985721289
122,0.04743297323606442
123,0.01256624464340611
124,0.4999245249063693
125,0.012467178952254708
126,0.015983138398882324
127,0.0062526478318104504
128,0.018634922507520132
129,0.007133236394451358
130,0.035734978802407294
131,0.036639744675162685
132,0.07628138283990261
133,0.006777350401320704
134,0.10121086764891261
135,0.20118438178155568
136,0.009592900221628956
137,0.1723920908944958
138,0.04521508354759618
139,0.008517473646857864
140,0.013501341100103299
141,0.006230632853613863
142,0.013744347270742373
143,0.005214895296487846
144,0.01582874549740072
145,0.3304186440576903
146,0.015225781336446819
147,0.006327110633216516
148,0.10453270521432514
149,0.00931400682262394
150,0.03659724715475367
151,0.005559473579903706
152,0.012566149810061178
153,0.007906331629093755
154,0.012954210561712188
155,0.019386025399241384
156,0.021693264166914167
157,0.05867353708223743
158,0.00817648319262576
159,0.12256476866421499
160,0.019969205906566142
161,0.005831236624808496
162,0.01596482381023206
163,0.01745639421212933
164,0.054862117906243874
165,0.013890994245575512
166,0.01791297670309858
167,0.6986821388934052
168,0.01975236618363374
169,0.193346671146056
170,0.011565420979536604
171,0.005747997277159249
172,0.014403234710980668
173,0.02050051055663213
174,0.05214982249086627
175,0.018416986400251537
176,0.31852729891267384
177,0.020121679442963697
178,0.0974547680660333
179,0.012265950172573998
180,0.013041521856279176
181,0.05124885519924705
182,0.010814171686009894
183,0.016167162085372964
184,0.015431420136614303
185,0.10486885092290305
186,0.006197796613213037
187,0.011074794058622703
188,0.0277714712059556
189,0.06880617663377162
190,0.022750807659553365
191,0.014643381913034539
192,0.03715498506560941
193,0.014417887275434112
194,0.06191450149933732
195,0.014423480793801548
196,0.031666810297886
197,0.008743237857149809
198,0.012381864506026097
199,0.013038450646995508
200,0.008991975952783499
201,0.07603313114138363
202,0.02408823066111111
203,0.3347487439750686
204,0.04393911007868656
205,0.03915332508466987
206,0.006779808080091806
207,0.021470648877346097
208,0.007426210765886485
209,0.07944573101634407
210,0.005212421499863099
211,0.10108697821154983
212,0.026105991610095622
213,0.014241825792564264
214,0.009119821425014343
215,0.018746345147314443
216,0.0744490619543274
217,0.011008623276340758
218,0.09534365424078399
219,0.014259890276883203
220,0.006257758831665948
221,0.019333228413226714
222,0.013360193168313987
223,0.015444705609659997
224,0.013961604569301324
225,0.013883327222413634
226,0.08027798894937398
227,0.013737356757129355
228,0.06915793489453063
229,0.10482485005487238
230,0.36773862279386754
231,0.2431750466094216
232,0.011584228082241084
233,0.011560168945222736
234,0.011381912565601747
235,0.006634515434223729
236,0.20159354037446586
237,0.12632589226341884
238,0.005126510950660868
239,0.014493715408051198
240,0.02004744415046958
241,0.05855475501209673
242,0.011497629907899399
243,0.008266607189549456
244,0.02313967747945703
245,0.08440614481995516
246,0.01363945503253709
247,0.02991799623261136
248,0.008561817584247988
249,0.018083208169416932
250,0.3136883755387368
251,0.033037820043304585
252,0.2830655365065176
253,0.007796427122547389
254,0.08526177905839952
255,0.0047620853264962295
256,0.01206145596609451
257,0.036947326678980576
258,0.16162239286098712
259,0.04336295166912933
260,0.13677085875983683
261,0.014728050244913082
262,0.02094532988131678
263,0.005464990234924452
264,0.04538731987043516
265,0.0810223641332311
266,0.019362066360050386
267,0.07078390517277698
268,0.04443794557979884
269,0.23758063742468502
270,0.007669209963441607
271,0.02936504097183457
272,0.033991529978798715
273,0.007791031484966009
274,0.014204806465297063
275,0.01069962960653381
276,0.02879476007227983
277,0.020121062412073978
278,0.009842418305239591
279,0.07211053763582034
280,0.023918950598732412
281,0.5723672356254184
282,0.05526617321270874
283,0.048861182492388425
284,0.00628737103610491
285,0.011516861712175069
286,0.01274459433046127
287,0.013912488778228909
288,0.04641588272200284
289,0.07118437863457466
290,0.08515851998977063
291,0.3500373637191222
292,0.006134027168722682
293,0.0299840750485399
294,0.013312662004142611
295,0.006153411150271523
296,0.022057674283225772
297,0.009327616869705261
298,0.02632848750784632
299,0.00568487505136984
300,0.007232541037381667
301,0.06720817946631237
302,0.011136169539213158
303,0.011343660074820454
304,0.009603128879517711
305,0.3905634026286849
306,0.040386828400138686
307,0.005150224290594823
308,0.45496736316606606
309,0.23771524311149178
310,0.015990422170478635
311,0.5367176614307934
312,0.016591186132774393
313,0.2339607384099628
314,0.04725412448664091
315,0.04369398399339903
316,0.08639806796252059
317,0.304322569583119
318,0.008652215034544275
319,0.011509761460929344
320,0.08030907291637891
321,0.08746394819511918
322,0.01829781808538849
323,0.014059987609954245
324,0.013078937711502914
325,0.09421073644039968
326,0.010132057019200148
327,0.016772106585856813
328,0.009179231956889024
329,0.021090756465481163
330,0.005218054775751924
331,0.016701326654387467
332,0.01688660096813968
333,0.015803377589066272
334,0.035282423143879506
335,0.045780519981823
336,0.0536860547873472
337,0.015704850328628915
338,0.2993451299523551
339,0.028943073407452703
340,0.015252123102683837
341,0.005615241914425965
342,0.011327066302532551
343,0.017219470497057406
344,0.040044542771819326
345,0.02007724305254809
346,0.01858451840006171
347,0.3985303887761068
348,0.09012607039151321
349,0.01743989566723853
350,0.01214782325966292
351,0.0762502558456513
352,0.049431094798062555
353,0.00553503277165174
354,0.11178444350256722
355,0.011061113286972724
356,0.005806780441171051
357,0.6061625223759193
358,0.006798363446911978
359,0.0383507917822606
360,0.19871492163982257
361,0.021948225118089942
362,0.012672163492354484
