Id,Probability
1,0.06505775704070652
2,0.04645484347298658
3,0.03963096434914059
4,0.12536235529125772
5,0.10188897062957626
6,0.036396869055415594
7,0.05167116559722952
8,0.03733646000091351
9,0.03153600108186998
10,0.7481078930679839
11,0.07753353087022263
12,0.05364691204571377
13,0.028012687122990248
14,0.08734036434457276
15,0.04246389654417246
16,0.09567997825795342
17,0.02873557559653124
18,0.07506886080835923
19,0.039608571748226344
20,0.06100733627365725
21,0.05665820407838929
22,0.037018375934860404
23,0.03324947512699532
24,0.05153354557111365
25,0.07928335152167641
26,0.04948533876562809
27,0.06315834410105296
28,0.030405366162959812
29,0.08945486571005276
30,0.04875638907061708
31,0.05982545541028948
32,0.045786250452053985
33,0.040257000955720434
34,0.046491256348977585
35,0.22624779367767747
36,0.05254863292616891
37,0.08760510649986328
38,0.04302722900539573
39,0.0711538267006829
40,0.06849065354626395
41,0.08189952239885004
42,0.17608888801990613
43,0.05730249545478709
44,0.04171810605758653
45,0.04607114744640795
46,0.02264153553308479
47,0.022400213461678545
48,0.04516250147654931
49,0.062267647407406465
50,0.04644867357044701
51,0.044044236983220804
52,0.016182386160086527
53,0.06620438707487379
54,0.06131849514416387
55,0.07621894757668653
56,0.09345555112013113
57,0.030487623019466368
58,0.14837451572373075
59,0.0645414701220121
60,0.12825531129866607
61,0.03571509097474937
62,0.05910003874939735
63,0.08998835899894392
64,0.037290193683600585
65,0.06375169589895252
66,0.024143075171071463
67,0.06566789627380817
68,0.08225431789065134
69,0.03996393585041969
70,0.5504757436931861
71,0.047276940695534675
72,0.09205489208359972
73,0.02888705393781223
74,0.13345614059983696
75,0.06063269339488268
76,0.040722565722344214
77,0.05157945784648666
78,0.0709430999316826
79,0.03610250160690782
80,0.07714858134263701
81,0.05478633898066824
82,0.05298469715962591
83,0.10482647458516796
84,0.02015683250166461
85,0.05801744916001671
86,0.05849551347447827
87,0.11775819283372282
88,0.0609060516719493
89,0.10199329893974475
90,0.10574976559778448
91,0.08864900992023123
92,0.0505227709752117
93,0.056370745258538406
94,0.04801683182218528
95,0.040513988418079946
96,0.09504449982626216
97,0.04224568210606304
98,0.06069392834722073
99,0.050258633055393395
100,0.09739208724525529
101,0.0553266439337803
102,0.0701527752240628
103,0.035067308867398415
